birth_year,gender,x102,x103,x104,x108,x109,x113,x114,x118,x119,x130,x140,x210,x258,x323
10,1,1,1,1,2,1,2,1,2,1,10,3,49,1,40
35,2,1,1,2,8,0,2,4,5,16,14,1,33,1,47
30,1,1,1,1,2,1,2,1,2,16,11,1,34,1,118
49,1,3,1,1,2,8,2,2,2,16,10,1,17,1,44
52,2,1,1,1,3,4,2,2,2,16,9,1,13,1,11
47,2,1,1,1,2,6,2,2,3,16,10,1,7,1,23
43,1,1,1,1,2,1,1,1,2,16,18,1,16,1,58
59,2,1,1,1,2,7,2,1,3,16,10,2,10,1,47
52,1,5,1,6,8,0,8,5,3,16,NA,2,16,1,42
42,2,1,1,1,2,6,2,2,3,16,10,1,20,1,36
38,1,1,1,1,2,6,2,2,3,16,13,1,30,1,69
56,1,1,1,1,4,5,3,1,3,16,11,2,11,1,41
63,2,1,1,1,2,2,4,2,2,16,11,2,3,1,33
31,2,1,1,7,2,7,2,1,2,16,6,1,22,1,41
29,1,1,1,1,2,7,3,1,2,16,10,1,41,1,53
37,1,1,1,1,6,4,5,2,5,10,17,1,23,1,99
38,2,3,1,2,6,5,4,3,4,16,15,1,18,1,55
57,1,1,1,1,5,5,4,1,3,16,14,2,6,1,42
60,2,1,1,1,2,1,4,2,2,16,14,2,4,1,29
21,1,1,1,1,1,5,1,1,4,16,11,1,45,1,81
48,2,1,1,1,2,1,2,1,2,16,9,1,20,1,40
50,1,4,2,1,6,8,2,2,1,16,10,2,19,1,37
51,2,1,1,1,2,2,2,1,2,16,8,2,17,1,34
57,1,1,1,1,4,1,4,4,2,16,11,2,7,1,44
62,2,1,1,1,2,5,3,4,3,16,12,2,2,1,36
26,2,1,1,1,1,1,1,1,2,16,7,1,33,1,41
60,1,1,1,1,4,5,4,4,3,16,11,3,6,1,40
32,1,1,1,1,6,5,5,1,2,16,15,1,28,1,47
44,2,1,1,1,4,5,2,1,5,16,13,1,20,1,47
39,1,1,1,1,2,7,2,4,5,16,18,1,19,1,55
46,2,1,1,1,2,7,2,3,2,16,17,1,11,1,62
32,1,1,1,1,2,8,2,1,2,16,7,1,36,1,55
34,2,4,2,1,3,7,2,1,1,16,8,1,15,1,30
20,1,1,1,1,3,1,2,1,2,16,7,1,49,1,82
27,2,1,1,1,3,5,2,1,4,16,12,1,39,1,38
39,2,1,1,5,2,1,2,1,2,16,7,1,17,1,39
39,1,1,1,1,2,1,2,2,3,16,9,1,26,1,49
41,2,1,1,1,2,8,2,1,3,16,8,1,13,1,40
36,1,1,1,1,2,1,2,1,2,16,7,1,34,1,40
40,2,1,1,1,2,5,4,1,5,16,9,1,27,1,41
40,2,1,1,1,3,4,2,1,4,16,8,1,19,1,32
25,1,1,1,1,2,8,2,1,3,16,8,1,43,1,44
27,2,1,1,1,2,7,2,1,2,16,9,1,41,1,35
28,1,1,1,2,2,7,2,1,4,16,7,1,40,1,55
26,1,1,1,1,2,4,2,1,2,16,12,1,41,1,59
35,2,1,1,1,2,3,2,1,4,16,10,1,22,1,29
25,2,1,1,1,3,3,2,1,4,16,11,1,41,1,46
43,1,1,1,1,3,2,2,4,3,16,17,1,14,1,243
45,2,1,1,1,6,4,6,4,3,16,18,1,13,1,44
49,2,1,1,2,4,0,2,4,2,16,13,1,14,1,46
48,1,1,1,1,2,5,2,1,4,16,11,1,18,1,49
30,2,1,1,1,2,1,2,3,2,16,6,1,37,1,35
28,1,1,1,1,1,7,2,1,2,16,11,1,49,1,47
46,2,1,1,1,2,6,2,1,2,16,7,1,7,1,33
42,1,1,1,1,4,5,2,4,2,16,10,1,20,1,40
63,1,1,1,1,2,7,4,1,4,16,13,3,1,1,32
60,1,1,1,1,5,7,NA,4,4,16,9,3,8,1,33
56,2,1,1,1,2,4,2,2,4,15,9,2,11,1,35
43,2,4,2,1,1,8,1,1,1,15,13,2,22,1,39
55,2,1,1,4,2,6,2,NA,4,15,11,2,11,1,39
57,1,1,1,1,2,6,5,1,4,15,11,2,9,1,51
61,2,2,1,2,8,6,2,4,2,15,9,2,6,1,42
54,2,1,1,1,2,2,2,4,3,14,14,1,14,1,40
44,1,1,1,1,3,6,2,2,5,14,8,1,23,1,45
23,1,1,1,1,2,1,2,1,2,15,12,1,55,1,54
24,1,1,1,1,2,1,2,1,2,14,6,1,46,1,46
34,2,1,1,1,2,1,2,1,2,14,6,1,22,1,31
34,1,1,1,1,2,8,2,1,4,14,18,1,21,1,65
34,2,4,2,1,1,6,1,1,1,14,10,3,33,1,35
41,2,1,1,1,2,8,3,2,3,15,15,1,24,1,44
41,1,1,1,1,6,5,4,1,3,15,12,1,27,1,90
46,1,1,1,1,5,5,2,2,5,15,14,1,19,1,58
44,2,1,1,2,4,1,4,2,3,15,19,1,15,1,52
49,2,4,2,1,2,1,2,1,1,14,15,1,9,1,36
37,2,1,1,1,8,5,2,2,3,15,14,3,20,1,51
52,2,1,1,2,2,6,5,4,3,14,16,2,10,1,48
35,2,1,1,1,1,6,1,1,5,14,7,1,17,1,44
29,1,1,1,1,1,2,1,1,5,14,7,1,40,1,52
35,1,1,1,1,3,1,2,1,2,14,14,1,31,1,74
36,2,1,1,1,1,6,1,1,2,14,7,1,NA,1,36
51,1,2,1,1,2,6,2,2,5,14,13,1,14,1,23
55,2,1,1,1,3,7,3,1,2,15,12,3,10,1,35
48,1,4,1,3,8,6,2,1,3,14,7,1,21,1,35
52,2,1,1,3,8,5,8,2,5,14,9,1,2,1,29
52,1,1,1,1,5,2,2,1,4,14,14,1,14,1,46
56,2,1,1,1,7,2,2,1,2,14,12,1,9,1,39
50,2,4,2,1,2,8,2,4,1,14,11,1,12,1,38
51,1,4,2,1,6,5,5,4,1,14,13,1,15,1,40
48,2,1,1,1,2,2,2,1,2,14,7,1,5,1,35
38,1,1,1,1,2,1,2,1,2,14,9,1,30,2,51
50,1,1,1,4,1,4,1,1,5,14,9,1,17,1,42
48,2,1,1,1,4,2,2,3,2,14,10,1,9,1,33
63,2,1,1,1,2,6,2,2,4,14,9,1,6,1,31
40,2,1,1,1,1,7,1,2,5,14,16,1,18,1,53
48,1,1,1,1,2,6,2,1,5,14,16,1,19,1,77
47,2,1,1,1,2,1,2,1,2,14,10,1,8,1,46
32,1,1,1,1,2,2,2,1,2,14,6,1,36,1,49
41,2,1,1,1,2,2,2,1,2,14,10,1,10,1,36
62,1,1,1,1,2,7,2,3,2,14,9,1,6,1,36
64,2,1,1,1,2,7,5,1,2,14,11,1,1,1,27
63,2,1,1,1,4,2,4,4,2,14,12,3,5,1,29
26,2,1,1,1,2,2,2,1,5,14,10,1,40,1,47
44,2,1,1,1,2,6,2,2,5,14,10,1,22,1,47
30,1,1,1,1,2,1,2,1,2,14,7,1,36,1,88
26,1,1,1,1,1,6,1,3,5,14,13,1,42,1,73
29,2,1,1,1,8,8,8,1,5,14,7,1,29,1,33
51,2,1,1,1,3,8,3,3,4,14,12,3,13,1,42
62,1,1,1,1,2,7,2,2,5,14,13,3,1,NA,32
54,1,1,1,1,2,6,2,4,5,14,10,2,12,1,52
50,2,1,1,1,2,7,2,3,5,14,11,2,16,1,52
52,1,1,1,1,3,5,2,4,4,14,11,3,15,1,47
29,2,4,2,1,2,9,2,1,1,14,8,1,38,1,33
51,1,1,1,1,2,6,2,2,3,14,14,3,12,1,47
45,1,1,1,3,1,8,1,2,4,14,8,1,24,1,37
49,2,1,1,3,1,5,1,2,5,14,8,1,13,1,39
56,2,1,1,1,2,5,5,3,4,14,13,1,5,1,50
54,1,1,1,1,2,7,2,2,5,14,12,1,12,1,47
52,2,4,2,1,4,8,4,1,1,14,17,3,10,1,44
61,1,1,1,1,2,4,6,4,2,14,11,3,4,1,31
40,2,1,1,1,4,9,1,1,3,14,19,3,14,1,55
33,1,1,1,1,4,4,2,1,2,14,20,1,29,1,62
62,2,1,1,1,2,6,2,2,5,14,9,3,6,1,34
60,2,1,1,1,2,6,2,2,5,14,11,3,8,1,36
39,1,1,1,1,8,8,2,1,5,14,11,1,27,1,65
35,2,1,1,1,1,4,1,1,3,14,7,1,16,NA,36
33,1,1,1,1,1,6,1,1,3,14,7,1,32,1,48
41,1,4,2,1,1,1,1,1,1,14,9,1,26,1,40
39,2,4,2,1,1,1,1,1,1,14,7,1,21,1,38
20,1,4,2,3,2,1,2,1,1,14,8,1,48,1,43
22,2,4,2,1,2,2,2,1,1,14,7,1,35,1,36
37,2,1,1,1,1,1,1,1,3,9,8,1,32,1,18
56,1,1,1,1,2,6,2,1,2,9,9,2,12,1,18
45,2,1,1,1,2,1,2,1,2,9,9,1,8,1,17
33,1,1,1,1,2,1,2,1,2,9,7,1,33,NA,43
60,2,1,1,1,8,1,8,2,2,9,10,2,7,1,22
55,1,1,1,1,4,2,4,4,2,9,11,2,10,1,43
41,2,1,1,1,2,1,2,1,2,9,7,2,27,1,35
38,1,1,1,1,2,1,2,1,2,9,7,2,31,2,49
56,1,1,1,1,3,1,4,1,2,9,13,1,7,1,42
59,2,1,1,1,2,1,2,2,2,9,9,1,8,1,34
57,1,1,1,1,2,1,2,1,2,9,13,1,6,1,37
58,2,4,2,1,2,1,2,1,1,9,14,1,5,1,37
23,2,1,1,1,2,8,2,1,2,9,6,1,44,1,25
56,2,1,1,1,3,1,3,1,2,8,9,1,9,NA,39
47,2,1,1,1,2,5,2,1,3,8,15,1,13,1,58
39,2,1,1,1,2,1,2,1,2,8,7,1,7,1,43
20,1,1,1,1,8,8,2,1,2,8,6,1,49,1,36
58,1,1,1,1,2,1,2,1,2,8,11,3,6,1,61
17,2,1,1,1,2,2,2,1,3,8,9,1,6,1,34
34,2,1,1,2,3,7,5,4,5,8,9,1,33,1,45
31,1,1,1,1,1,8,2,1,2,8,7,1,23,NA,38
41,1,1,1,1,2,6,2,1,2,8,13,1,20,1,42
44,2,1,1,1,2,2,2,4,4,8,8,1,16,1,39
45,2,1,1,1,2,1,2,1,2,8,9,1,13,1,32
54,2,1,1,1,2,1,2,1,2,7,9,1,11,NA,39
54,1,1,1,1,2,4,2,1,4,7,13,1,9,1,52
38,2,1,1,1,1,1,1,1,2,8,7,1,20,NA,35
35,1,1,1,1,2,6,2,1,2,8,7,1,33,1,52
42,1,1,1,1,3,2,2,3,3,8,14,1,20,1,73
53,1,1,1,1,2,6,2,1,3,8,11,1,13,1,47
54,2,1,1,1,2,2,2,1,3,8,15,1,7,1,47
28,2,1,1,1,1,7,8,1,2,7,6,3,42,1,38
42,1,1,1,1,2,4,2,1,2,8,11,1,22,1,47
44,2,1,1,1,2,6,2,3,3,8,9,1,17,1,35
60,1,1,1,1,2,7,4,2,3,8,11,2,6,1,17
62,2,1,1,1,2,1,2,1,2,8,11,2,6,1,33
20,1,1,1,7,8,1,2,1,3,8,6,1,48,1,40
35,2,4,1,1,2,4,2,3,1,8,6,1,17,1,32
34,1,1,1,1,2,1,2,1,2,8,9,1,31,1,47
38,2,1,1,1,2,1,2,1,2,8,18,1,20,1,55
51,1,1,1,1,2,2,2,2,3,8,15,2,14,1,39
53,2,1,1,1,2,1,2,1,2,8,10,2,10,1,47
24,1,1,1,1,2,6,2,1,2,8,7,3,44,1,38
47,2,1,1,1,2,6,2,1,2,8,7,1,20,1,39
46,1,1,1,1,1,1,2,1,2,8,7,1,20,1,50
49,2,1,1,1,2,2,2,4,3,8,11,1,16,1,41
64,2,1,1,1,2,2,2,1,3,8,11,3,2,1,25
41,2,1,1,1,2,2,2,1,3,8,7,1,13,1,35
35,2,1,1,1,1,6,1,1,2,7,7,1,28,1,37
57,2,1,1,1,2,4,2,1,4,8,14,2,6,1,47
37,1,1,1,1,2,4,2,1,3,8,12,3,27,1,52
64,1,4,2,1,1,1,1,3,1,1,10,3,3,1,24
65,1,1,1,1,2,6,2,2,3,8,11,3,1,1,40
37,1,1,1,1,2,7,2,1,2,8,7,1,31,1,87
40,2,1,1,1,2,7,2,1,2,8,7,1,16,1,33
65,2,1,1,1,2,2,2,2,2,8,11,3,1,1,10
28,2,1,1,1,2,1,2,1,2,8,7,3,40,1,40
40,2,4,2,1,6,3,4,1,1,7,8,1,16,1,52
34,1,1,1,1,3,2,2,2,3,7,9,1,32,1,57
51,1,1,1,1,3,3,2,4,2,9,10,1,16,1,46
55,2,1,1,1,4,1,2,1,2,9,12,1,15,1,38
47,1,1,1,1,4,1,4,1,2,9,11,3,19,1,47
50,2,1,1,1,8,5,2,2,3,9,11,2,16,1,35
47,1,1,1,1,2,1,2,1,2,9,8,2,21,1,39
45,2,1,1,1,7,5,2,4,3,9,8,1,24,1,38
41,1,1,1,1,2,1,2,1,3,9,7,1,29,1,44
42,1,1,1,1,3,4,2,3,3,9,18,1,26,1,80
33,2,1,1,1,2,2,2,1,3,9,9,1,25,1,35
35,1,1,1,6,2,1,2,1,2,9,7,1,32,1,67
63,2,1,1,1,4,6,4,3,2,9,10,1,2,NA,24
58,2,1,1,1,3,4,2,2,3,9,14,1,9,1,36
20,2,1,1,1,2,7,2,2,2,9,11,2,44,1,47
46,1,1,1,1,2,7,2,3,5,9,12,2,24,1,43
47,1,1,1,1,2,6,2,2,3,6,8,1,21,1,40
45,1,4,2,1,2,6,2,2,3,6,12,1,21,1,39
43,2,1,1,1,2,1,2,1,2,6,13,1,20,1,46
43,2,1,1,1,2,6,2,1,3,5,7,1,13,1,40
31,1,1,1,1,2,1,2,1,2,5,7,1,36,2,23
47,2,1,1,1,2,8,2,1,3,5,8,1,7,1,34
57,2,1,1,1,2,6,2,1,3,6,11,2,8,1,37
50,1,1,1,1,2,6,2,3,3,6,11,2,16,1,39
32,1,1,1,1,2,6,2,1,4,6,11,3,33,1,44
38,2,1,1,1,4,1,2,1,2,6,13,1,24,1,62
37,1,1,1,1,2,2,4,1,2,6,11,1,30,1,102
35,1,1,1,1,2,1,2,1,2,5,9,1,30,1,47
61,1,1,1,1,2,4,3,1,3,6,11,2,10,1,37
58,2,1,1,1,3,7,2,3,3,6,12,2,7,1,40
59,2,1,1,1,2,2,2,2,3,6,14,3,8,1,39
26,2,1,1,1,2,6,2,1,3,6,6,3,41,1,34
27,1,1,1,2,2,1,2,1,2,6,9,1,35,1,52
43,1,1,1,1,2,1,2,1,2,6,8,1,23,1,47
45,2,1,1,1,2,6,2,1,3,6,10,1,10,1,25
39,2,4,2,1,2,7,2,1,1,12,7,3,13,1,35
45,2,1,1,1,4,2,2,4,3,12,14,3,6,1,42
53,2,1,1,1,2,6,2,4,5,12,9,1,15,1,60
52,1,1,1,1,3,7,2,1,5,12,11,1,12,1,50
28,2,1,1,1,2,1,2,1,2,12,7,3,40,1,35
43,2,1,1,1,2,7,4,4,5,12,11,1,22,1,27
39,1,1,1,1,2,8,2,4,4,12,8,1,30,1,45
40,2,1,1,1,2,1,2,1,2,12,7,3,22,1,39
44,2,1,1,1,2,6,2,4,3,12,7,1,16,1,33
40,1,1,1,1,3,2,3,1,2,12,9,1,24,1,41
43,1,1,1,2,4,4,2,4,5,12,14,1,23,1,71
42,2,1,1,1,5,5,3,1,4,12,10,1,14,1,34
47,2,4,2,1,6,5,2,1,1,12,9,1,20,1,45
44,1,4,2,1,2,7,2,4,1,12,8,1,24,1,43
60,1,1,1,1,2,2,4,1,3,12,16,3,7,1,45
40,2,1,1,1,2,1,2,1,2,12,9,1,8,1,36
50,1,1,1,1,2,6,2,3,3,11,13,1,15,1,47
52,2,1,1,1,2,6,2,1,3,11,10,1,13,1,51
54,2,1,1,1,2,6,2,3,3,11,9,1,10,1,31
52,1,4,2,4,2,1,2,1,1,11,7,1,16,1,38
59,1,1,1,1,4,4,4,4,3,11,9,1,8,1,37
40,2,1,1,1,2,6,2,3,3,11,10,1,25,1,40
39,1,1,1,1,2,1,2,4,2,11,7,1,30,NA,35
56,2,1,1,1,2,6,2,4,3,11,14,1,9,1,42
55,1,1,1,1,2,6,2,2,2,11,11,1,10,1,38
63,2,1,1,1,3,6,3,3,4,11,8,2,4,NA,35
61,1,1,1,1,2,8,2,2,3,11,8,2,7,1,35
57,2,1,1,1,6,5,2,1,2,11,15,3,4,1,44
55,1,1,1,1,2,7,3,1,3,11,9,1,13,1,41
58,2,1,1,1,2,6,2,2,3,11,9,1,9,1,35
38,1,1,1,1,2,8,2,1,3,11,7,1,29,1,52
39,2,1,1,1,2,7,2,1,3,11,10,1,28,1,53
48,2,1,1,2,2,1,2,1,2,11,10,3,19,1,37
35,2,1,1,1,3,8,2,4,3,12,7,1,24,1,44
35,1,1,1,1,1,1,1,3,2,12,9,1,33,1,41
25,1,1,1,1,2,2,2,1,2,12,14,1,43,1,48
32,2,1,1,1,1,1,2,3,2,12,7,1,24,1,40
33,1,1,1,1,2,8,2,4,2,12,7,1,36,1,45
38,1,1,1,1,2,1,2,4,2,12,8,1,30,1,39
39,2,1,1,1,2,2,2,1,4,12,8,1,18,1,20
57,1,1,1,1,2,1,4,2,2,12,11,2,9,1,41
29,2,4,2,1,2,4,2,1,1,12,11,1,39,1,47
34,1,1,1,1,1,1,1,2,2,12,7,3,34,1,42
54,2,1,1,1,3,1,2,1,2,12,10,1,15,1,10
50,1,1,1,1,2,6,2,4,4,12,11,1,16,1,39
41,1,1,1,1,2,1,4,1,2,12,11,1,27,1,48
42,2,1,1,1,2,8,2,1,2,12,10,1,16,1,41
51,1,1,1,1,2,2,2,3,3,12,12,1,14,1,55
54,2,1,1,1,2,4,2,3,3,12,10,1,14,1,23
62,1,1,1,1,2,2,4,2,3,11,11,3,4,1,35
23,2,1,1,1,3,4,2,1,3,11,9,1,30,1,43
62,1,1,1,1,2,6,2,1,2,11,13,3,1,1,34
23,1,1,1,1,8,1,8,1,2,11,7,1,44,2,44
35,2,1,1,2,2,1,2,1,2,11,8,1,10,NA,25
20,1,1,1,1,2,1,2,1,2,11,9,1,48,1,67
23,1,1,1,1,2,5,2,1,3,11,12,1,50,1,64
27,2,1,1,1,2,1,2,1,2,11,11,1,29,1,42
39,1,1,1,1,1,7,2,1,3,11,7,1,28,1,65
42,2,1,1,1,1,1,1,1,2,11,7,1,15,1,38
45,1,1,1,2,1,6,1,3,2,11,8,1,24,1,34
47,2,1,1,1,8,4,4,2,4,11,9,1,12,1,59
61,2,2,2,1,3,1,2,2,3,11,10,2,5,NA,32
58,1,1,1,3,3,6,6,3,4,11,9,2,9,1,35
55,1,1,1,1,2,4,1,2,3,11,9,2,12,2,55
57,2,1,1,1,4,5,4,2,4,11,12,2,7,1,33
60,2,1,1,1,2,1,2,1,2,12,11,3,4,1,40
65,2,1,1,1,2,6,2,4,4,12,11,3,3,1,33
38,1,1,1,1,2,6,2,1,4,12,8,1,30,1,37
38,2,1,1,1,2,6,2,1,3,12,7,1,25,1,33
54,2,1,1,1,5,4,3,1,4,12,10,3,7,NA,43
65,1,1,1,1,3,6,2,4,4,12,9,3,2,1,33
32,1,1,1,1,2,6,2,4,4,12,9,1,37,1,38
38,2,1,1,2,2,2,2,4,4,12,8,1,33,1,32
51,1,1,1,1,2,7,2,4,3,12,11,1,16,1,46
51,2,1,1,1,2,5,2,1,3,12,13,1,17,1,40
49,1,1,1,1,2,2,2,2,4,12,14,1,13,1,47
49,2,1,1,1,6,5,2,1,3,12,14,1,16,1,46
58,2,1,1,1,3,7,4,2,4,12,11,2,8,1,35
61,1,1,1,1,4,4,6,3,5,12,9,2,7,1,35
57,1,1,1,1,1,9,2,1,3,12,14,1,4,NA,44
53,2,1,1,1,2,5,2,4,3,12,15,1,9,1,47
31,2,4,2,1,2,1,2,1,1,12,7,3,37,1,32
44,1,1,1,1,2,5,2,4,4,12,10,1,24,1,36
50,2,1,1,1,1,7,1,4,4,12,12,1,10,NA,40
44,1,1,1,1,2,1,2,1,2,12,7,2,26,1,75
63,2,1,1,2,8,2,2,3,4,12,10,2,3,1,33
49,1,1,1,1,2,8,2,4,2,12,8,1,20,1,38
51,2,1,1,1,2,7,2,1,4,12,9,1,11,1,44
49,2,1,1,1,2,2,2,1,2,12,11,3,14,1,43
33,2,4,2,1,2,7,2,1,1,12,12,1,NA,1,26
26,1,1,1,1,1,8,1,1,4,12,12,1,42,NA,40
59,1,1,1,1,2,4,4,4,4,12,14,2,5,1,35
51,2,4,2,1,3,6,2,2,1,12,9,3,8,1,38
49,1,1,1,1,6,5,6,4,4,12,20,1,18,1,76
46,2,1,1,1,2,6,2,3,2,12,25,1,23,1,41
35,1,1,1,1,1,7,1,1,5,12,11,1,34,1,66
46,1,1,1,1,4,1,4,1,2,12,17,1,14,1,42
57,2,1,1,1,3,1,3,1,2,12,13,1,6,1,29
45,2,1,1,1,8,2,8,3,4,12,NA,1,13,1,43
48,2,1,1,8,2,6,4,4,3,12,15,1,11,1,43
48,1,1,1,1,3,1,2,3,3,12,14,1,13,1,52
27,1,1,1,1,2,1,2,1,2,12,10,1,43,1,49
32,1,1,1,1,3,5,2,1,4,12,10,1,33,1,47
36,2,1,1,1,2,1,2,1,2,12,14,1,30,1,47
38,1,1,1,1,2,1,2,1,2,12,13,1,25,1,60
41,2,1,1,1,2,7,2,4,2,12,7,1,19,1,30
59,1,1,1,1,4,1,4,1,3,12,12,3,5,1,40
37,2,1,1,1,2,7,2,1,3,12,10,1,NA,1,59
38,1,1,1,1,2,7,2,1,3,12,13,1,12,1,96
41,2,1,1,1,2,1,2,3,2,12,7,1,27,1,35
34,1,1,1,1,2,1,2,1,2,12,8,1,32,1,54
28,2,1,1,1,2,2,2,1,3,12,8,2,30,1,41
41,2,1,1,1,2,8,2,4,5,12,17,1,15,1,59
41,1,1,1,1,4,4,2,4,5,12,19,1,20,1,73
19,1,1,1,1,2,8,2,1,3,12,7,1,48,1,48
56,2,1,1,1,2,6,2,2,3,12,12,1,10,1,28
54,1,1,1,1,2,8,2,1,3,12,12,1,13,1,42
42,1,4,1,3,2,5,2,2,5,12,10,2,26,NA,47
55,2,4,2,1,2,1,2,3,1,12,14,2,12,1,37
56,2,1,1,2,2,8,2,3,5,12,11,1,10,1,51
52,1,1,1,1,2,6,2,1,3,12,11,1,15,1,43
37,1,4,2,1,3,1,4,4,1,12,15,3,27,1,48
61,2,1,1,3,4,4,4,3,4,12,10,2,5,1,38
